SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,NUM_FRENTES,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
RET,CF,DI,28,7501198343731,Dr Pepper Original 355ml Lata ,Refrescos,1,82.9,6.7
RET,CF,DI,28,7501055374304,Fresca Toronja SA 300ml NR,Refrescos,1,90.1,6.7
RET,CF,DI,28,7501073840607,Penafiel Toronjada 600 ml NR,Refrescos,1,97.3,6.7
RET,CF,DI,28,7501071120183,Squirt Toronja 600ml NR,Refrescos,1,104.5,6.7
RET,CF,DI,28,7501073831933,Penafiel Sangria 600ml NR,Refrescos,1,111.7,6.7
RET,CF,DI,29,7501073839304,Penafiel Fresa light 600ml NR,Refrescos,8,0.0,53.6
RET,CF,DI,29,7501441610511,Jarritos Toronja 600ml NR,Refrescos,1,54.1,6.7
RET,CF,DI,29,7501073842007,PENAFIEL TWIST PEPINO LIMON 600 ML NR,Refrescos,1,61.3,6.7
RET,CF,DI,29,7503032676012,Squirt Toronja 600ml NR,Refrescos,1,68.5,6.65
RET,CF,DI,29,75005078,Fanta Naranja 500ml RET,Refrescos,1,75.65,6.6
RET,CF,DI,29,7501073844124,Extra Poma Manzana 355ml Lata ,Refrescos,1,82.75,6.6
RET,CF,DI,29,75009809,Refresco Coca-Cola 500 ml botella plastico No Retornable cola,Refrescos,1,89.85,6.6
RET,CF,DI,29,7501073844162,Penafiel Mineral Lata 355ml,Refrescos,1,96.95,6.6
RET,CF,DI,29,7501073841345,Penafiel Limonada 355 ml NR,Refrescos,1,104.05,6.6
RET,CF,DI,29,7501071122040,Squirt Toronja 355ml Lata ,Refrescos,1,111.15,6.6
RET,CF,DI,30,7501073833722,Schweppes Ginger Ale 600 ml NR,Refrescos,8,0.0,52.8
RET,CF,DI,30,7501073831148,Agua mineral de manantial Penafiel 355 ml botella No Retornable:natural,Refrescos,1,53.3,6.6
RET,CF,DI,30,7503018023120,Barrilitos Ponche tropical 500ml NR,Refrescos,1,60.4,6.6
RET,CF,DI,30,75007942,Fresca Toronja 500ml RET,Refrescos,1,67.5,6.6
RET,CF,DI,30,7501198350418,Dr Pepper Original 600ml NR,Refrescos,1,74.6,6.6
RET,CF,DI,30,7501198354331,DR PEPPER CHERRY LATA 355 ML,Refrescos,1,81.7,6.6
RET,CF,DI,30,7503006897016,Red Cola 600ml NR,Refrescos,1,88.8,6.6
RET,CF,DI,30,7503032676241,MINERALI 600ML,Refrescos,1,95.9,6.6
RET,CF,DI,30,75005061,Sprite Lima limon 500ml Ret,Refrescos,1,103.0,6.6
RET,CF,DI,30,7501055305612,Sprite Lima limon 500ml NR,Refrescos,1,110.1,6.6
RET,CF,DI,31,7501055343546,Sidral Mundet Manzana 500ml Ret,Refrescos,8,0.0,52.8
RET,CF,DI,31,7501055343485,Mundet Manzana 500ml NR,Refrescos,1,53.3,6.6
RET,CF,DI,31,7501055328390,Coca Cola SA 400 ml NR,Refrescos,1,60.4,6.6
RET,CF,DI,31,7501055321667,CC sin Azucar 500ml RV 24P,Refrescos,1,67.5,6.6
RET,CF,DI,31,7501055371204,Sprite Lima limon 500ml Vidrio RET,Refrescos,1,74.6,6.6
RET,CF,DI,31,7501055371211,Fresca Toronja 500ml Vidrio RET,Refrescos,1,81.7,6.6
RET,CF,DI,31,7501055320622,Coca Cola SA 355 ml lata,Refrescos,1,88.8,6.6
RET,CF,DI,31,7501055316946,Refresco Joya 500 ml botella retornable,Refrescos,1,95.9,6.6
RET,CF,DI,31,721136010243,Refresco Joya 500 ml botella Retornable,Refrescos,1,103.0,6.6
RET,CF,DI,31,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,Refrescos,1,110.1,6.6
RET,CF,DI,32,7501055311415,Refresco Coca-Cola 450 ml botella No Retornable:cola:light,Refrescos,8,0.0,52.8
RET,CF,DI,32,7501055305391,Refresco CocaCola 355 ml lata light,Refrescos,1,53.3,6.6
RET,CF,DI,32,792313000418,Zaraza Vargas Original 355ml Lata ,Refrescos,1,60.4,6.6
RET,CF,DI,32,7501022013021,Pepsi Black 355 ml LATA,Refrescos,1,67.5,6.6
RET,CF,DI,32,7501022014912,Mirinda 600mls RA,Refrescos,1,74.6,6.6
RET,CF,DI,32,7501022015377,Manzanita Sol PET 600ml,Refrescos,1,81.7,6.6
RET,CF,DI,32,7501055303731,Fresca Toronja 500ml NR,Refrescos,1,88.8,6.6
RET,CF,DI,32,7501022015438,Pepsi Kick SG 473 Ml Lata 12 XD,Refrescos,1,95.9,6.6
RET,CF,DI,32,7501055303724,Fanta Naranja 500ml NR,Refrescos,1,103.0,6.6
RET,CF,DI,32,7501055377442,Joya Manzana 500ml Vidrio RET,Refrescos,1,110.1,6.6
RET,CF,DI,33,7501031311620,Refresco Pepsi 500 ml botella No Retornable cola,Refrescos,8,0.0,52.0
RET,CF,DI,33,7501055320677,COCA COLA SIN AZUCAR 355ML RETORNABLE,Refrescos,1,52.5,6.5
RET,CF,DI,33,7501055339082,Coca cola Chubby Light  355 ml PET NR,Refrescos,1,59.5,6.5
RET,CF,DI,33,7501055316939,Refresco Joya 355 ml botella Retornable,Refrescos,1,66.5,6.5
RET,CF,DI,33,75013554,Refresco CocaCola 355 ml botella Retornable light,Refrescos,1,73.5,6.5
RET,CF,DI,33,7501055346622,Refresco Coca Cola 300ml NR,Refrescos,1,80.5,6.5
RET,CF,DI,33,7501055349234,Coca Cola sin azucar 300 ml,Refrescos,1,87.5,6.5
RET,CF,DI,33,7501055356256,Coca Cola Sin Azucar Chubby 355ml Pet,Refrescos,1,94.5,6.5
RET,CF,DI,33,21136010206,Refresco Joya 355 ml botella Retornable,Refrescos,1,101.5,6.5
RET,CF,DI,33,7501055389087,Mundet Light 300ml NR,Refrescos,1,108.5,6.5
RET,CF,DI,34,7501055373925,FANTA SIN AZUCAR NARANJA BOTELLA 300 ML PET NR,Refrescos,8,0.0,52.0
RET,CF,DI,34,7501055366347,Sprite Lima limon SA 355ml Lata ,Refrescos,1,52.5,6.5
RET,CF,DI,34,7501055373741,FRESCA SIN AZUCAR TORONJA BOTELLA 300 ML PET NR,Refrescos,1,59.5,6.5
RET,CF,DI,34,7501055373727,SPRITE SINAZUCAR 300MPET12,Refrescos,1,66.5,6.5
RET,CF,DI,34,7501055368662,CocaCola Sin Azucar 450ml PET NR,Refrescos,1,73.5,6.5
RET,CF,DI,34,7501073825208,Schweppes Tonic 296 ml NR,Refrescos,1,80.5,6.5
RET,CF,DI,34,7501055377381,JOYA MANZANA 355 ML RT VID,Refrescos,1,87.5,6.4
RET,CF,DI,34,7501073831469,Penafiel Twist Limon 600 ml NR,Refrescos,1,94.4,6.4
RET,CF,DI,34,7501073839328,Penafiel Manzana light 600ml NR,Refrescos,1,101.3,6.4
RET,CF,DI,34,7501073839854,Penafiel Naranjada 600 ml NR,Refrescos,1,108.2,6.4
RET,CF,DI,35,7501073839885,Penafiel Limonada 600 ml NR,Refrescos,8,0.0,51.2
RET,CF,DI,35,7501055377404,JOYA DURAZNO 355 ML RT VID 24 ETIQ,Refrescos,1,51.7,6.4
RET,CF,DI,35,7501073840355,Penafiel Naranjada Light 600 ml NR,Refrescos,1,58.6,6.4
RET,CF,DI,35,7501073840188,Penafiel Twist Naranja 600 ml NR,Refrescos,1,65.5,6.4
RET,CF,DI,35,7501071121692,Squirt Pepino limon 600ml NR,Refrescos,1,72.4,6.4
RET,CF,DI,35,7501073842670,PENAFIEL MANGADA 600ML NR,Refrescos,1,79.3,6.4
RET,CF,DI,35,7501073842274,Penafiel Mineral Coco 600 ml NR,Refrescos,1,86.2,6.4
RET,CF,DI,35,7501055380084,FRESCA FUSION 300ML NR,Refrescos,1,93.1,6.3
RET,CF,DI,35,7501055381449,Sidral Mundet Manzana light 300ml NR,Refrescos,1,99.9,6.3
RET,CF,DI,35,7501441610214,Jarritos Tamarindo 600ml NR,Refrescos,1,106.7,6.3
RET,CF,DI,36,21136010374,TOPO CHICO 355ML NR,Refrescos,9,0.0,55.8
RET,CF,DI,36,7501022016169,Sting Fresa 400 Ml Pet 12,Refrescos,1,56.3,6.2
RET,CF,DI,36,7501055376827,Sidral Mundet Manzana light 355ml NR,Refrescos,1,63.0,6.2
RET,CF,DI,36,7501055376810,Fanta Naranja SA 355ml NR,Refrescos,1,69.7,6.2
RET,CF,DI,36,7503018023779,Se?orial Sangria 355ml NR,Refrescos,1,76.4,6.1
RET,CF,DI,36,7501055374281,Sprite Lima limon 300ml NR,Refrescos,1,83.0,6.0
RET,CF,DI,36,7501055311323,SPRITE 250ML,Refrescos,1,89.5,6.0
RET,CF,DI,36,7501055343560,Refresco Sidral Mundet 250 ml NR,Refrescos,1,96.0,6.0
RET,CF,DI,36,7501441610115,Jarritos Mandarina 600ml NR,Refrescos,1,102.5,6.0
RET,CF,DI,36,7501055358984,Coca Cola SA 250ML,Refrescos,1,109.0,6.0
RET,CF,DI,37,7501055379910,FRESCA FUSION 235ml NR,Refrescos,10,0.0,60.0
RET,CF,DI,37,7501055308163,Fresca 250ml,Refrescos,1,60.5,6.0
RET,CF,DI,37,7501198355536,Dr Pepper Original 355ml Lata ,Refrescos,1,67.0,6.0
RET,CF,DI,37,7501055328369,Sprite Lima limon 400ml NR,Refrescos,1,73.5,6.0
RET,CF,DI,37,7501073844179,PENAFIEL NARANJADA 400ML,Refrescos,1,80.0,6.0
RET,CF,DI,37,7501073844186,PENAFIEL LIMONADA 400ML,Refrescos,1,86.5,6.0
RET,CF,DI,37,7501022014257,PEPSI KICK 500 ML,Refrescos,1,93.0,6.0
RET,CF,DI,37,7501073844193,PENAFIEL PINADA 400ML,Refrescos,1,99.5,6.0
RET,CF,DI,37,7501055328321,Fanta Naranja 400ml NR,Refrescos,1,106.0,6.0
RET,CF,DI,37,7501055328338,Refresco Fresca NR 400 ml,Refrescos,1,112.5,6.0
RET,CF,DI,38,7501055328345,Coca Cola 400ml,Refrescos,10,0.0,60.0
RET,CF,DI,38,7501055328420,Joya Manzana 400ml NR,Refrescos,1,60.5,6.0
RET,CF,DI,38,7501055328444,Joya Ponche 400ml NR,Refrescos,1,67.0,6.0
RET,CF,DI,38,7501055341344,Refresco Coca Cola 355ml NR Pet,Refrescos,1,73.5,6.0
RET,CF,DI,38,7501071140815,Squirt SA 12 Oz Pet,Refrescos,1,80.0,5.8
RET,CF,DI,38,7501071120664,Squirt Toronja 400ml NR,Refrescos,1,86.3,5.8
RET,CF,DI,38,7501022013885,Seven up Lima limon 400ml NR,Refrescos,1,92.6,5.8
RET,CF,DI,38,7501031304295,Vita Fresa 400ml NR,Refrescos,1,98.9,5.8
RET,CF,DI,38,7501022013861,PEPSI BLACK 355 ML PET,Refrescos,1,105.2,5.8
RET,CF,DI,38,7501031302741,Refresco de Cola Pepsi 400 ml bote No retornable,Refrescos,1,111.5,5.8
RET,CF,DI,39,7501022016008,Mirinda RA 400ml PET 12,Refrescos,10,0.0,58.0
RET,CF,DI,39,7501022015513,Manzanita Sol Manzana 400ml NR,Refrescos,1,58.5,5.8
RET,CF,DI,39,7501055361557,CocaCola Sin Azucar lata 355 ML NR Sleek Can,Refrescos,1,64.8,5.8
RET,CF,DI,39,7501055365395,CocaCola Light lata 355 ML NR Sleek Can,Refrescos,1,71.1,5.8
RET,CF,DI,39,744886318827,Jarritos Tutti Frutti 600ml NR,Refrescos,1,77.4,5.7
RET,CF,DI,39,30385246007,Agua mineral carbonatada Lourdes 600 ml botella NR,Refrescos,1,83.6,5.7
RET,CF,DI,39,7501073844056,SCHWEPPES TONICO LATA 355ML,Refrescos,1,89.8,5.7
RET,CF,DI,39,7501198355574,Dr Pepper Cream soda 355ml Lata ,Refrescos,1,96.0,5.7
RET,CF,DI,39,7501071140754,SQUIRT SIN AZUCAR 400ml,Refrescos,1,102.2,5.7
RET,CF,DI,39,7501055367498,CocaCola con Cafe 235ml,Refrescos,1,108.4,5.7
RET,CF,DI,40,606110023849,Red Cola 400ml,Refrescos,11,0.0,62.7
RET,CF,DI,40,7501055314270,Refresco Joya Manzana NR 250ml,Refrescos,1,63.2,5.6
RET,CF,DI,40,7501055346745,Fanta Naranja 300ml RET,Refrescos,1,69.3,5.6
RET,CF,DI,40,30385371020,Agua mineral carbonatada Lourdes 355 ml botella NR,Refrescos,1,75.4,5.5
RET,CF,DI,40,7501055307678,Refresco Fanta 250 ml botella No Retornable naranja,Refrescos,1,81.4,5.5
RET,CF,DI,40,7503018023786,Chaparritas Mandarina 255ml Vidrio NR,Refrescos,1,87.4,5.5
RET,CF,DI,40,7503018023793,Chaparritas Uva 255ml Vidrio NR,Refrescos,1,93.4,5.5
RET,CF,DI,40,7501055308156,Refresco Fanta 250 ml botella No Retornablefresa,Refrescos,1,99.4,5.5
RET,CF,DI,40,7501055354689,CocaCola 235ml VNR light,Refrescos,1,105.4,5.5
RET,CF,DI,40,7501055354696,Coca Cola SA 235 ml VNR,Refrescos,1,111.4,5.5
RET,CF,DI,41,7501055349609,Coca Cola 235ml PET NR,Refrescos,22,0.0,114.4
