SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
BCO,CF,DI,22,7501055328857,REFRESCO VICTORIA SABOR FRESA KIWI 600ML PET NR 6PK,Refrescos,42.6,7.1
BCO,CF,DI,22,7501055328826,Victoria Manzana 600ml NR,Refrescos,49.7,7.1
BCO,CF,DI,22,7501055376674,AMEYAL FREKIW BOT 600ML 6PK,Refrescos,56.8,7.1
BCO,CF,DI,22,7501055379927,FRESCA FUSION 600ML NR,Refrescos,63.9,7.1
BCO,CF,DI,23,7501055339983,Sidral Mundet Manzana 600ml NR,Refrescos,0.0,7.1
BCO,CF,DI,23,7501055329915,Yoli Limon 600ml NR,Refrescos,7.1,7.1
BCO,CF,DI,23,7501055308248,Agua mineral Ciel 600 ml botella No Retornable,Refrescos,14.2,7.1
BCO,CF,DI,23,7501055308330,Senzao Guarana 600ml NR,Refrescos,21.3,7.1
BCO,CF,DI,23,7501055305629,Sprite Lima limon 600ml NR,Refrescos,28.4,7.1
BCO,CF,DI,23,7501055302611,Fanta Uva 600ml NR,Refrescos,35.5,7.0
BCO,CF,DI,23,7501379200044,Tonicol Vainilla 600ml NR,Refrescos,42.5,7.0
BCO,CF,DI,23,7501032408329,Cristal Sidra negra 600ml NR,Refrescos,49.5,7.0
BCO,CF,DI,23,7501032408077,Cristal Fresa 600ml NR,Refrescos,56.5,7.0
