SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
CLA,CF,DI,3,7501055320639,Coca Cola SA 600 ml NR,Refrescos,76.0,13.8
CLA,CF,DI,3,7501055302086,Refresco CocaCola 500 ml botella vidrio No Retornable cola,Refrescos,89.8,13.8
CLA,CF,DI,3,75005771,Refresco CocaCola 355 ml botella Retornable,Refrescos,103.6,12.4
CLA,CF,DI,4,7501055305339,Refresco CocaCola 600 ml botella No Retornable cola light,Refrescos,0.0,13.8
CLA,CF,DI,4,7501480700075,Tehuacan Brillante 600 ml,Refrescos,13.8,13.8
CLA,CF,DI,4,7501055300075,Refresco CocaCola 355 ml lata,Refrescos,27.6,13.2
CLA,CF,DI,4,7501055313594,Refresco Coca-Cola 473 ml lata:Cola:regular,Refrescos,40.8,13.2
CLA,CF,DI,4,7501055332175,Coca Cola Regular Chubby 355ml Pet,Refrescos,54.0,13.0
CLA,CF,DI,4,7501055356256,Coca Cola Sin Azucar Chubby 355ml Pet,Refrescos,67.0,13.0
CLA,CF,DI,4,7501055310968,Refresco Coca-Cola No Retornable 450 ml botella:regular,Refrescos,80.0,13.0
CLA,CF,DI,4,7501073830509,Penafiel Mineral 600 ml NR,Refrescos,93.0,12.8
CLA,CF,DI,4,7501022015544,Manzanita Sol Manzana 2L NR,Refrescos,105.8,10.2
CLA,CF,DI,5,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,Refrescos,0.0,14.0
CLA,CF,DI,5,7501055329465,REFRESCO COCACOLA ZERO 3 LT BOTELLA NR,Refrescos,14.0,12.5
CLA,CF,DI,5,7501055310876,Refresco Coca Cola Light 3Lts NR,Refrescos,26.5,12.5
CLA,CF,DI,5,7501031310098,Refresco Pepsi 3 lt botella No Retornable:cola,Refrescos,39.0,12.5
CLA,CF,DI,5,7501055339402,Joya Ponche 3L NR,Refrescos,51.5,12.5
CLA,CF,DI,5,7501055339396,Joya Manzana 3L NR,Refrescos,64.0,12.5
CLA,CF,DI,5,7501055310586,Fanta Fresa 3L NR,Refrescos,76.5,12.5
CLA,CF,DI,5,7501055335060,Coca Cola 2.75lts,Refrescos,89.0,12.5
CLA,CF,DI,5,7501479300088,Manzanita Deliciosa Original 3L NR,Refrescos,101.5,11.5
CLA,CF,DI,6,7501055313068,Coca Cola 3L Ret,Refrescos,0.0,12.0
CLA,CF,DI,6,793573950079,Red Cola 3Lt NR,Refrescos,12.0,12.0
CLA,CF,DI,6,7501022015698,Mirinda RA 2 Lts Pet 0CAL,Refrescos,24.0,11.8
CLA,CF,DI,6,7501071120305,Squirt Toronja 3L NR,Refrescos,35.8,11.8
CLA,CF,DI,6,7501022014646,Seven up Lima limon 3L NR,Refrescos,47.6,11.5
CLA,CF,DI,6,7501441615110,Jarritos Mandarina 3L NR,Refrescos,59.1,11.5
CLA,CF,DI,6,7501055314218,Joya Manzana 2.5L NR,Refrescos,70.6,11.5
CLA,CF,DI,6,7501055314171,Joya Ponche 2.5L NR,Refrescos,82.1,11.5
CLA,CF,DI,6,7501055311811,Fanta Naranja 2.5L NR,Refrescos,93.6,11.5
CLA,CF,DI,6,7501055329946,Yoli Limon 2L NR,Refrescos,105.1,10.4
CLA,CF,DI,7,7501055343287,Sidral Mundet Manzana 2.5L NR,Refrescos,0.0,11.5
CLA,CF,DI,7,7501055368570,COCA COLA ORIGINAL 2.5LT RET,Refrescos,11.5,11.5
CLA,CF,DI,7,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,Refrescos,23.0,11.5
CLA,CF,DI,7,7501055312146,Fanta Fresa 2.5L NR,Refrescos,34.5,11.5
CLA,CF,DI,7,7501055311828,Sprite Lima limon 2.5L NR,Refrescos,46.0,11.5
CLA,CF,DI,7,7501055311804,Fresca Toronja 2.5L NR,Refrescos,57.5,11.5
CLA,CF,DI,7,7501055310227,Refresco Coca-Cola 2.5 lt botella retornable cola,Refrescos,69.0,11.5
CLA,CF,DI,7,7501055356515,Cristal Fresa 2.5L NRP,Refrescos,80.5,11.3
CLA,CF,DI,7,7501055356492,Cristal Negra 2.5L NRP,Refrescos,91.8,11.3
CLA,CF,DI,7,7501055355310,Coca Cola 250 ml PET NR,Refrescos,103.1,11.2
CLA,CF,DI,8,7501055336630,Escuis Manzana 3L NR,Refrescos,0.0,11.2
CLA,CF,DI,8,7501055304790,Fanta Naranja 3L NR,Refrescos,11.2,11.2
CLA,CF,DI,8,7501055304806,Sprite Lima limon 3L NR,Refrescos,22.4,11.2
CLA,CF,DI,8,7501055304813,Fresca Toronja 3L NR,Refrescos,33.6,11.2
CLA,CF,DI,8,7501022015551,Manzanita Sol Manzana 2.5L NR,Refrescos,44.8,11.2
CLA,CF,DI,8,7501055340422,Sidral Mundet Manzana 3L NR,Refrescos,56.0,11.2
CLA,CF,DI,8,7501031305629,Refresco Pepsi Regular 2.5L Retornable,Refrescos,67.2,11.1
CLA,CF,DI,8,744886195466,Aga Manzana 2.5L NR,Refrescos,78.3,11.0
CLA,CF,DI,8,7501505630080,Sangria casera Original 2.5L NR,Refrescos,89.3,11.0
CLA,CF,DI,8,7501022014639,Seven up Lima limon 2.5L NR,Refrescos,100.3,11.0
CLA,CF,DI,9,7501031312771,Refresco Pepsi 2.5 lt botella No Retornable:cola:light,Refrescos,0.0,11.0
CLA,CF,DI,9,7501031310258,Refresco Pepsi 2.5 lt botella No Retornable:cola,Refrescos,11.0,11.0
CLA,CF,DI,9,7501071120411,Squirt Toronja 2.5L NR,Refrescos,22.0,11.0
CLA,CF,DI,9,7501055321919,Agua ciel gasificada Sifon 1.75 Lt botella NR,Refrescos,33.0,10.8
CLA,CF,DI,9,7501055354672,Coca-Cola 235ml VNR,Refrescos,43.8,10.6
CLA,CF,DI,9,7501055357420,A Mineralizada 25L 6P,Refrescos,54.4,10.5
CLA,CF,DI,9,7501277412617,Agua purificada Taxco 2 lt bote,Refrescos,64.9,10.5
CLA,CF,DI,9,7501055379941,FRESCA FUSION 2L NR,Refrescos,75.4,10.5
CLA,CF,DI,9,7501055379491,Del Valle Fizz Naranjada 2L PNR,Refrescos,85.9,10.4
CLA,CF,DI,9,7503006897030,Red Cola 2 Lts No Retornable,Refrescos,96.3,10.4
CLA,CF,DI,10,7501055367412,Ameyal Pera 2L PNR 4pk,Refrescos,0.0,10.4
CLA,CF,DI,10,7501055364077,AMEYAL MANDUR BOT 2L NR PET 4PK,Refrescos,10.4,10.4
CLA,CF,DI,10,7501055379538,Del Valle Fizz Limonada 2L PNR,Refrescos,20.8,10.4
CLA,CF,DI,10,761746000319,California Manzana 2L NR,Refrescos,31.2,10.3
CLA,CF,DI,10,7501073831964,Penafiel Fresa 2L NR,Refrescos,41.5,10.3
CLA,CF,DI,10,7501073839861,Penafiel Naranjada 2 lt NR,Refrescos,51.8,10.3
CLA,CF,DI,10,7501198354195,Dr Pepper Original 2L NR,Refrescos,62.1,10.3
CLA,CF,DI,10,7501073831988,Penafiel Manzanita 2L NR,Refrescos,72.4,10.3
CLA,CF,DI,10,7501055301386,Fanta Fresa 2L NR,Refrescos,82.7,10.3
CLA,CF,DI,10,7501055352982,Ciel Mineralizada Sifon 1850ml NR,Refrescos,93.0,10.3
CLA,CF,DI,11,7501055301300,Refresco CocaCola 2 lt botella Retornable,Refrescos,0.0,10.3
CLA,CF,DI,11,7501198355444,Crush Naranja 2L NR,Refrescos,10.3,10.3
CLA,CF,DI,11,7501055320660,Coca Cola SA 2 L NR,Refrescos,20.6,10.3
CLA,CF,DI,11,7501073839892,Penafiel Limonada 2 lt NR,Refrescos,30.9,10.3
CLA,CF,DI,11,7501073841949,PENAFIEL PINADA 2 LTS,Refrescos,41.2,10.3
CLA,CF,DI,11,7501073840843,Penafiel Sifon 1.75lt NR,Refrescos,51.5,10.3
CLA,CF,DI,11,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,Refrescos,61.8,10.1
CLA,CF,DI,11,7501055359776,Mundet Sangria 2L NR,Refrescos,71.9,10.04
CLA,CF,DI,11,7501055303878,Fanta Naranja 2L NR,Refrescos,81.94,10.0
CLA,CF,DI,11,7501055303885,Fresca Toronja 2L NR,Refrescos,91.94,10.0
CLA,CF,DI,12,7501371000734,Vita Fresa 2L NR,Refrescos,0.0,10.0
CLA,CF,DI,12,7501055305360,Refresco CocaCola 2 lt botella No Retornable cola light,Refrescos,10.0,10.0
CLA,CF,DI,12,7501198333565,Agua mineral Canada Dry Club Soda 2 lt botella No Retornable,Refrescos,20.0,10.0
CLA,CF,DI,12,744886193059,Aga Sidra manzana 2L NR,Refrescos,30.0,10.0
CLA,CF,DI,12,7501031312405,Refresco Pepsi 2 lt botella No Retornable cola light,Refrescos,40.0,10.0
CLA,CF,DI,12,7501022014622,Seven up Lima limon 2L NR,Refrescos,50.0,10.0
CLA,CF,DI,12,7501055340002,Sidral Mundet Manzana 2L NR,Refrescos,60.0,10.0
CLA,CF,DI,12,7501055376681,AMEYAL FRESAKIWI BOT 2L NR PET 4PK,Refrescos,70.0,10.0
CLA,CF,DI,12,7501055328055,Escuis Manzana 2L NR,Refrescos,80.0,10.0
CLA,CF,DI,12,7501055327973,Escuis Fresa 2L NR,Refrescos,90.0,10.0
CLA,CF,DI,13,7501505630028,Sangria casera Original 2L NR,Refrescos,0.0,10.0
CLA,CF,DI,13,7501031311606,Refresco Pepsi 2 Lt botella No Retornable cola,Refrescos,10.0,10.0
CLA,CF,DI,13,7501055321681,Coca Cola SA 2.5 L NR,Refrescos,20.0,10.0
CLA,CF,DI,13,7501055305650,Sprite Lima limon 2L NR,Refrescos,30.0,10.0
CLA,CF,DI,13,7501055349906,CocaCola Sin Azucar Lata 235,Refrescos,40.0,10.0
CLA,CF,DI,13,7503032676005,Squirt Toronja 2L NR,Refrescos,50.0,10.0
CLA,CF,DI,13,7501071120077,Squirt Toronja 2L NR,Refrescos,60.0,10.0
CLA,CF,DI,13,7501055349401,Refresco Coca Cola 235ml lata,Refrescos,70.0,10.0
CLA,CF,DI,13,7501055311002,Fanta Naranja 1.75L NR,Refrescos,80.0,9.95
CLA,CF,DI,13,7501055379934,FRESCA FUSION 1.75L NR,Refrescos,89.95,9.95
CLA,CF,DI,14,7501055301058,Fresca Toronja 1.75L NR,Refrescos,0.0,9.95
CLA,CF,DI,14,7501055349388,Mundet Manzana 1.75L NR,Refrescos,9.95,9.95
CLA,CF,DI,14,7501055302062,Sprite Lima limon 1.75L NR,Refrescos,19.9,9.95
CLA,CF,DI,14,7501055374373,Cristal Sidra negra 1.75L NR,Refrescos,29.85,9.95
CLA,CF,DI,14,7501055374380,Cristal Cebada 1.75L NR,Refrescos,39.8,9.95
CLA,CF,DI,14,21136010480,Agua mineral Topo Chico 1.5 lt botella No Retornable,Refrescos,49.75,9.7
CLA,CF,DI,14,7501055382156,Del Valle Fizz Naranjada 1.75L NRP,Refrescos,59.45,9.6
CLA,CF,DI,14,7501055343270,Mundet Manzana 1.5L NR,Refrescos,69.05,9.5
CLA,CF,DI,14,7501055313532,Refresco Coca Cola 1.75L NR,Refrescos,78.55,9.5
CLA,CF,DI,14,7503006897214,Jarritos Manzana 2L NR,Refrescos,88.05,9.5
CLA,CF,DI,15,7500326103407,Barrilitos Durazno 2L NR,Refrescos,0.0,9.5
CLA,CF,DI,15,7501055349555,Coca Cola Sin Azucar 1.75L,Refrescos,9.5,9.5
CLA,CF,DI,15,30385815005,Aguas de Lourdes Mineral 1.5 LTS,Refrescos,19.0,9.5
CLA,CF,DI,15,7501055305643,Sprite Lima limon 1.5L NR,Refrescos,28.5,9.5
CLA,CF,DI,15,7501055370009,COCA COLA LIGHT 1.75L,Refrescos,38.0,9.5
CLA,CF,DI,15,7501441604121,Jarritos Pi?a 2L NR,Refrescos,47.5,9.5
CLA,CF,DI,15,7501441604213,Jarritos Tamarindo 2L NR,Refrescos,57.0,9.5
CLA,CF,DI,15,7501441604411,Jarritos Tutti Frutti 2L NR,Refrescos,66.5,9.5
CLA,CF,DI,15,7501055300594,Refresco Coca-Cola 1.5 lt botella Retornable:cola:regular,Refrescos,76.0,9.5
CLA,CF,DI,15,7501441606125,Jarritos Pi?a 1.5L NR,Refrescos,85.5,9.5
CLA,CF,DI,16,7501441606415,Jarritos 15Lt Tutti Fruti NR,Refrescos,0.0,9.5
CLA,CF,DI,16,7501055303830,Fresca Toronja 1.5L NR,Refrescos,9.5,9.5
CLA,CF,DI,16,7501441604114,Jarritos Mandarina 2L NR,Refrescos,19.0,9.5
CLA,CF,DI,16,7500326103421,Barrilitos Ponche 2L NR,Refrescos,28.5,9.5
CLA,CF,DI,16,7500326103438,Barrilitos Manzana 2L NR,Refrescos,38.0,9.5
CLA,CF,DI,16,7501055353163,JOYA DURAZNO 1.75L,Refrescos,47.5,9.4
CLA,CF,DI,16,7501055353217,JOYA 1.75L UVA,Refrescos,56.9,9.4
CLA,CF,DI,16,7501055370146,JOYA MANZANA 1.75L,Refrescos,66.3,9.4
CLA,CF,DI,16,7501055353170,JOYA FRESA 1.75L,Refrescos,75.7,9.4
CLA,CF,DI,16,7501371000857,Vita Fresa 1.5L NR,Refrescos,85.1,9.4
CLA,CF,DI,17,7501055388240,VICTORIA Manzana-Durazno 1.5L PNR,Refrescos,0.0,9.3
CLA,CF,DI,17,7501055328925,Victoria Manzana15lts,Refrescos,9.3,9.3
CLA,CF,DI,17,7501055368785,Refresco CocaCola 15 lt botella retornable cola,Refrescos,18.6,9.2
CLA,CF,DI,17,606110023863,Red Cola 1.5 Lt,Refrescos,27.8,9.1
CLA,CF,DI,17,7501055300952,Refresco CocaCola 1 1/4 lt botella Retornable,Refrescos,36.9,9.1
CLA,CF,DI,17,7501055371747,Fresca Toronja 1.35L NR,Refrescos,46.0,9.0
CLA,CF,DI,17,7501022015384,Manzanita Sol PET 1.5 Lts,Refrescos,55.0,9.0
CLA,CF,DI,17,761746000326,Manzana California PET N/R 1.5 L,Refrescos,64.0,9.0
CLA,CF,DI,17,7501071120176,Squirt Toronja 1.5L NR,Refrescos,73.0,9.0
CLA,CF,DI,17,21136414646,Topo Chico Sangria 2L NR,Refrescos,82.0,9.0
CLA,CF,DI,18,7501022015292,Refresco Mirinda 1.5 L NR: naranja,Refrescos,0.0,9.0
CLA,CF,DI,18,7501055371754,Fanta Naranja 1.35L NR,Refrescos,9.0,9.0
CLA,CF,DI,18,7501198355581,Dr Pepper Cream soda 600ml NR,Refrescos,18.0,8.9
CLA,CF,DI,18,7501055305636,Sprite Lima limon 1L NR,Refrescos,26.9,8.5
CLA,CF,DI,18,7501055326785,Coca Cola SA 125 L NR,Refrescos,35.4,8.5
CLA,CF,DI,18,7501055337729,Coca Cola Light 125L NRP,Refrescos,43.9,8.5
CLA,CF,DI,18,744886375059,Refresco Jarritos 2Lt NR Mandarina,Refrescos,52.4,8.5
CLA,CF,DI,18,7501055302819,Fresca Toronja 1L NR,Refrescos,60.9,8.5
CLA,CF,DI,18,7501055302840,Fanta Naranja 1L NR,Refrescos,69.4,8.5
CLA,CF,DI,18,7501277412389,Agua purificada Taxco 1 lt bote,Refrescos,77.9,8.4
CLA,CF,DI,19,7501055374755,Coca Cola sin Azucar 1.35 Lts,Refrescos,0.0,8.4
CLA,CF,DI,19,7501055371730,Refresco Sprite 1.35 Lt,Refrescos,8.4,8.4
CLA,CF,DI,19,7501055305346,Refresco CocaCola 1 lt botella No Retornable cola light,Refrescos,16.8,8.4
CLA,CF,DI,19,7501055371723,Sidral Mundet 1.35 Lt,Refrescos,25.2,8.4
CLA,CF,DI,19,7501022013069,Pepsi Black 1.5lts,Refrescos,33.6,8.3
CLA,CF,DI,19,7501022014080,Seven up Lima limon 1.5L NR,Refrescos,41.9,8.3
CLA,CF,DI,19,7501031312672,Refresco sabor cola Pepsi 1lt NR Light,Refrescos,50.2,8.3
CLA,CF,DI,19,7501073833739,Schwepes Ginger Ale 1Lt NR,Refrescos,58.5,8.3
CLA,CF,DI,19,7501071120190,Squirt Toronja 1L NR,Refrescos,66.8,8.3
CLA,CF,DI,19,7501022008584,Refresco Pepsi Light 15L NR,Refrescos,75.1,8.3
CLA,CF,DI,20,7501031311682,Refresco Pepsi 1.5 L NR:Regular,Refrescos,0.0,8.3
CLA,CF,DI,20,7503029481490,SANGRIA SE?ORIAL SIN AZUCAR 355ML,Refrescos,8.3,8.1
CLA,CF,DI,20,7501073841031,Penafiel Limonada 1lt NR,Refrescos,16.4,8.0
CLA,CF,DI,20,7501073830028,Penafiel Mineral 1 lt NR,Refrescos,24.4,8.0
CLA,CF,DI,20,7501073841024,Penafiel Naranjada 1lt NR,Refrescos,32.4,8.0
CLA,CF,DI,20,7501031311644,Refresco sabor cola Pepsi 1 lto botella no retornable:Regular,Refrescos,40.4,8.0
CLA,CF,DI,20,7501073839212,Penafiel Twist Limon 1 lt NR,Refrescos,48.4,8.0
CLA,CF,DI,20,7501022015858,7Up Citrus 600 Ml NR,Refrescos,56.4,7.8
CLA,CF,DI,20,21136110180,Topo Chico Twist Limon 600ml NR,Refrescos,64.2,7.6
CLA,CF,DI,20,21136016185,Topo Chico Twist Toronja 600ml NR NR,Refrescos,71.8,7.6
CLA,CF,DI,21,7501055301256,Refresco Coca Cola 710 ml botella no retornable:regular:cola,Refrescos,0.0,7.5
CLA,CF,DI,21,7501055379484,DEL VALLE FIZZ 600ML NARANJA,Refrescos,7.5,7.2
CLA,CF,DI,21,7501055379521,DEL VALLE FIZZ 600ML LIMON,Refrescos,14.7,7.2
CLA,CF,DI,21,7500326103452,Barrilitos Pi?a 750ml NR,Refrescos,21.9,7.2
CLA,CF,DI,21,7500326103476,Barrilitos Manzana 750ml NR,Refrescos,29.1,7.2
CLA,CF,DI,21,7500326103469,Barrilitos Ponche 750ml NR,Refrescos,36.3,7.2
CLA,CF,DI,21,7500326103445,Barrilitos Durazno 750ml NR,Refrescos,43.5,7.2
CLA,CF,DI,21,7501055329915,Yoli Limon 600ml NR,Refrescos,50.7,7.1
CLA,CF,DI,21,7501055308330,Senzao Guarana 600ml NR,Refrescos,57.8,7.1
CLA,CF,DI,21,7501055305629,Sprite Lima limon 600ml NR,Refrescos,64.9,7.1
CLA,CF,DI,22,7501055366316,Sprite Lima limon SA 600ml NR,Refrescos,0.0,7.1
CLA,CF,DI,22,7501055305230,Fanta Fresa 600ml NR,Refrescos,7.1,7.1
CLA,CF,DI,22,7501055303786,Fresca Toronja 600ml NR,Refrescos,14.2,7.1
CLA,CF,DI,22,7501055304653,Delaware Punch Uva 600ml NR,Refrescos,21.3,7.1
CLA,CF,DI,22,7501055327959,Escuis Fresa 600ml NR,Refrescos,28.4,7.1
CLA,CF,DI,22,7501055303779,Fanta Naranja 600ml NR,Refrescos,35.5,7.1
CLA,CF,DI,22,7501055376674,AMEYAL FREKIW BOT 600ML 6PK,Refrescos,42.6,7.1
CLA,CF,DI,22,7501055386321,Cherry Coke 600ml PNR,Refrescos,49.7,7.1
CLA,CF,DI,22,7501055379927,FRESCA FUSION 600ML NR,Refrescos,56.8,7.1
CLA,CF,DI,22,7501055359769,Mundet Sangria 600ml NR,Refrescos,63.9,7.1
CLA,CF,DI,23,7501055308248,Agua mineral Ciel 600 ml botella No Retornable,Refrescos,0.0,7.1
CLA,CF,DI,23,7501055328826,Victoria Manzana 600ml NR,Refrescos,7.1,7.1
CLA,CF,DI,23,7501055328154,Escuis Hierro 600ml NR,Refrescos,14.2,7.1
CLA,CF,DI,23,7501055328857,REFRESCO VICTORIA SABOR FRESA KIWI 600ML PET NR 6PK,Refrescos,21.3,7.1
CLA,CF,DI,23,7501055328031,Escuis Manzana 600ml NR,Refrescos,28.4,7.1
CLA,CF,DI,23,7501055328796,Victoria Grosella 600ml NR,Refrescos,35.5,7.1
CLA,CF,DI,23,7501055339983,Sidral Mundet Manzana 600ml NR,Refrescos,42.6,7.1
CLA,CF,DI,23,7501055340040,Sidral Mundet Manzana light 600ml NR,Refrescos,49.7,7.0
CLA,CF,DI,23,7501055302611,Fanta Uva 600ml NR,Refrescos,56.7,7.0
CLA,CF,DI,23,7501032408336,Cristal Cebada 600ml NR,Refrescos,63.7,7.0
CLA,CF,DI,24,7503014667007,Uvula Uva 500ml NR,Refrescos,0.0,7.0
CLA,CF,DI,24,7501055305261,Refresco CocaCola 500 ml botella No Retornable cola light,Refrescos,7.0,7.0
CLA,CF,DI,24,7503031899009,SOTO MANZANA 600 ML,Refrescos,14.0,7.0
CLA,CF,DI,24,7501032408329,Cristal Sidra negra 600ml NR,Refrescos,21.0,7.0
CLA,CF,DI,24,7503007586001,Refresco Delison 355ml,Refrescos,28.0,7.0
CLA,CF,DI,24,21136415476,Topo Chico Sangria light 600ml NR,Refrescos,35.0,7.0
CLA,CF,DI,24,7501032408077,Cristal Fresa 600ml NR,Refrescos,42.0,7.0
CLA,CF,DI,24,7500326103360,Se?orial Sangria 600ml NR,Refrescos,49.0,7.0
CLA,CF,DI,24,7503001182322,ELITE TORONJA 600 ML,Refrescos,56.0,7.0
CLA,CF,DI,24,21136414547,Refresco Topo Chico Sangria 600ml Botella NR,Refrescos,63.0,7.0
CLA,CF,DI,25,7501371000796,Vita Fresa 600 NR,Refrescos,0.0,7.0
CLA,CF,DI,25,7503001182025,ELITE FRESA 600 ML,Refrescos,7.0,7.0
CLA,CF,DI,25,7501055314133,Joya Manzana 600ml NR,Refrescos,14.0,7.0
CLA,CF,DI,25,7501055314126,Joya Pina 600ml NR,Refrescos,21.0,7.0
CLA,CF,DI,25,7501073845015,Schweppes Mineral 600ml,Refrescos,28.0,7.0
CLA,CF,DI,25,7501479300057,Manzanita Deliciosa Original 600ml NR,Refrescos,35.0,7.0
CLA,CF,DI,25,7501198350432,Refresco Canada Dry 600 ml botella No Retornable ginger ale,Refrescos,42.0,7.0
CLA,CF,DI,25,7501055316670,Refresco Coca Cola 600 ml botella no retornable:light:Sin cafeina,Refrescos,49.0,7.0
CLA,CF,DI,25,744886195237,Aga Sidra manzana 600ml NR,Refrescos,56.0,7.0
CLA,CF,DI,25,792313000715,Zaraza Vargas Original 600ml NR,Refrescos,63.0,7.0
CLA,CF,DI,26,7501379200044,Tonicol Vainilla 600ml NR,Refrescos,0.0,7.0
CLA,CF,DI,26,7501055314119,Joya Durazno 600ml NR,Refrescos,7.0,7.0
CLA,CF,DI,26,7501055314102,Joya Uva 600ml NR,Refrescos,14.0,7.0
CLA,CF,DI,26,7501055314096,Joya Ponche 600ml NR,Refrescos,21.0,7.0
CLA,CF,DI,26,7501198355451,Crush Naranja 600ml NR,Refrescos,28.0,7.0
CLA,CF,DI,26,7501505630073,Sangria casera Original 600ml NR,Refrescos,35.0,7.0
CLA,CF,DI,26,7501055320684,Coca Cola SA 500 ml VNR,Refrescos,42.0,6.9
CLA,CF,DI,26,7501441610412,Jarritos Tutti Frutti 600ml NR,Refrescos,48.9,6.8
CLA,CF,DI,26,7501022010761,Jumex Frutzzo Naranjada 600ml NR,Refrescos,55.7,6.8
CLA,CF,DI,26,7501022013830,JUMEX FRUTZZO LIMONADA 600 ML,Refrescos,62.5,6.8
CLA,CF,DI,27,7501441610122,Jarritos Pi?a 600ml NR,Refrescos,0.0,6.8
CLA,CF,DI,27,7501022013052,PEPSI BLACK 600ML,Refrescos,6.8,6.8
CLA,CF,DI,27,7503018023953,Sangria Senorial SIN AZUCAR 600ml,Refrescos,13.6,6.8
CLA,CF,DI,27,744886298822,Jarritos Mandarina 600ml NR,Refrescos,20.4,6.8
CLA,CF,DI,27,761746000302,California Manzana 600ml NR,Refrescos,27.2,6.8
CLA,CF,DI,27,7501055371075,Sidral Mundet Manzana 500ml Vidrio Ret,Refrescos,34.0,6.72
CLA,CF,DI,27,7501073841253,Penafiel Fresada 600 ml NR,Refrescos,40.72,6.7
CLA,CF,DI,27,7501031312559,Refresco Pepsi 600 ml botella No Retornable cola light,Refrescos,47.42,6.7
CLA,CF,DI,27,7501022014585,Seven up Lima limon 600ml NR,Refrescos,54.12,6.7
CLA,CF,DI,27,7501198343731,Dr Pepper Original 355ml Lata ,Refrescos,60.82,6.7
CLA,CF,DI,28,7501441610511,Jarritos Toronja 600ml NR,Refrescos,0.0,6.7
CLA,CF,DI,28,792313000661,Jarochito Fresa 600ml NR,Refrescos,6.7,6.7
CLA,CF,DI,28,7501073831933,Penafiel Sangria 600ml NR,Refrescos,13.4,6.7
CLA,CF,DI,28,7501073831926,Penafiel Manzana 600ml NR,Refrescos,20.1,6.7
CLA,CF,DI,28,7501073840331,Penafiel Limonada Light 600 ml NR,Refrescos,26.8,6.7
CLA,CF,DI,28,7501031310012,Refresco Pepsi 600 ml botella No Retornable cola,Refrescos,33.5,6.7
CLA,CF,DI,28,7501073831902,Penafiel Fresa 600ml NR,Refrescos,40.2,6.7
CLA,CF,DI,28,7501073840607,Penafiel Toronjada 600 ml NR,Refrescos,46.9,6.7
CLA,CF,DI,28,7501055374311,Fanta Naranja SA 300ml NR,Refrescos,53.6,6.7
CLA,CF,DI,28,7501055374304,Fresca Toronja SA 300ml NR,Refrescos,60.3,6.7
CLA,CF,DI,29,7501073839304,Penafiel Fresa light 600ml NR,Refrescos,0.0,6.7
CLA,CF,DI,29,7501073842007,PENAFIEL TWIST PEPINO LIMON 600 ML NR,Refrescos,6.7,6.7
CLA,CF,DI,29,7501055300341,Sprite Lima limon 355ml Lata ,Refrescos,13.4,6.7
CLA,CF,DI,29,7501071120183,Squirt Toronja 600ml NR,Refrescos,20.1,6.7
CLA,CF,DI,29,7501022009277,Refresco Pepsi 473ml lata,Refrescos,26.8,6.7
CLA,CF,DI,29,7501073841925,Penafiel Pinada 600ml NR,Refrescos,33.5,6.7
